actor,gender,emotion,emotion_lb,path,dataset
9,male,2,calm,Data\Dataset\RAVDESS\Actor_09\03-01-02-02-01-02-09.wav,RAVDESS
9,male,2,calm,Data\Dataset\RAVDESS\Actor_09\03-01-02-02-02-01-09.wav,RAVDESS
9,male,2,calm,Data\Dataset\RAVDESS\Actor_09\03-01-02-02-02-02-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-01-03-01-01-01-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-01-03-01-01-02-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-01-03-01-02-01-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-01-03-01-02-02-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-01-03-02-01-01-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-01-03-02-01-02-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-01-03-02-02-01-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-01-03-02-02-02-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-01-04-01-01-01-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-01-04-01-01-02-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-01-04-01-02-01-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-01-04-01-02-02-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-01-04-02-01-01-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-01-04-02-01-02-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-01-04-02-02-01-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-01-04-02-02-02-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-01-05-01-01-01-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-01-05-01-01-02-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-01-05-01-02-01-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-01-05-01-02-02-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-01-05-02-01-01-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-01-05-02-01-02-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-01-05-02-02-01-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-01-05-02-02-02-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-01-06-01-01-01-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-01-06-01-01-02-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-01-06-01-02-01-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-01-06-01-02-02-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-01-06-02-01-01-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-01-06-02-01-02-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-01-06-02-02-01-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-01-06-02-02-02-09.wav,RAVDESS
9,male,7,disgust,Data\Dataset\RAVDESS\Actor_09\03-01-07-01-01-01-09.wav,RAVDESS
9,male,7,disgust,Data\Dataset\RAVDESS\Actor_09\03-01-07-01-01-02-09.wav,RAVDESS
9,male,7,disgust,Data\Dataset\RAVDESS\Actor_09\03-01-07-01-02-01-09.wav,RAVDESS
9,male,7,disgust,Data\Dataset\RAVDESS\Actor_09\03-01-07-01-02-02-09.wav,RAVDESS
9,male,7,disgust,Data\Dataset\RAVDESS\Actor_09\03-01-07-02-01-01-09.wav,RAVDESS
9,male,7,disgust,Data\Dataset\RAVDESS\Actor_09\03-01-07-02-01-02-09.wav,RAVDESS
9,male,7,disgust,Data\Dataset\RAVDESS\Actor_09\03-01-07-02-02-01-09.wav,RAVDESS
9,male,7,disgust,Data\Dataset\RAVDESS\Actor_09\03-01-07-02-02-02-09.wav,RAVDESS
9,male,8,surprised,Data\Dataset\RAVDESS\Actor_09\03-01-08-01-01-01-09.wav,RAVDESS
9,male,8,surprised,Data\Dataset\RAVDESS\Actor_09\03-01-08-01-01-02-09.wav,RAVDESS
9,male,8,surprised,Data\Dataset\RAVDESS\Actor_09\03-01-08-01-02-01-09.wav,RAVDESS
9,male,8,surprised,Data\Dataset\RAVDESS\Actor_09\03-01-08-01-02-02-09.wav,RAVDESS
9,male,8,surprised,Data\Dataset\RAVDESS\Actor_09\03-01-08-02-01-01-09.wav,RAVDESS
9,male,8,surprised,Data\Dataset\RAVDESS\Actor_09\03-01-08-02-01-02-09.wav,RAVDESS
9,male,8,surprised,Data\Dataset\RAVDESS\Actor_09\03-01-08-02-02-01-09.wav,RAVDESS
9,male,8,surprised,Data\Dataset\RAVDESS\Actor_09\03-01-08-02-02-02-09.wav,RAVDESS
9,male,1,neutral,Data\Dataset\RAVDESS\Actor_09\03-02-01-01-01-01-09.wav,RAVDESS
9,male,1,neutral,Data\Dataset\RAVDESS\Actor_09\03-02-01-01-01-02-09.wav,RAVDESS
9,male,1,neutral,Data\Dataset\RAVDESS\Actor_09\03-02-01-01-02-01-09.wav,RAVDESS
9,male,1,neutral,Data\Dataset\RAVDESS\Actor_09\03-02-01-01-02-02-09.wav,RAVDESS
9,male,2,calm,Data\Dataset\RAVDESS\Actor_09\03-02-02-01-01-01-09.wav,RAVDESS
9,male,2,calm,Data\Dataset\RAVDESS\Actor_09\03-02-02-01-01-02-09.wav,RAVDESS
9,male,2,calm,Data\Dataset\RAVDESS\Actor_09\03-02-02-01-02-01-09.wav,RAVDESS
9,male,2,calm,Data\Dataset\RAVDESS\Actor_09\03-02-02-01-02-02-09.wav,RAVDESS
9,male,2,calm,Data\Dataset\RAVDESS\Actor_09\03-02-02-02-01-01-09.wav,RAVDESS
9,male,2,calm,Data\Dataset\RAVDESS\Actor_09\03-02-02-02-01-02-09.wav,RAVDESS
9,male,2,calm,Data\Dataset\RAVDESS\Actor_09\03-02-02-02-02-01-09.wav,RAVDESS
9,male,2,calm,Data\Dataset\RAVDESS\Actor_09\03-02-02-02-02-02-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-02-03-01-01-01-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-02-03-01-01-02-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-02-03-01-02-01-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-02-03-01-02-02-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-02-03-02-01-01-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-02-03-02-01-02-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-02-03-02-02-01-09.wav,RAVDESS
9,male,3,happy,Data\Dataset\RAVDESS\Actor_09\03-02-03-02-02-02-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-02-04-01-01-01-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-02-04-01-01-02-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-02-04-01-02-01-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-02-04-01-02-02-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-02-04-02-01-01-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-02-04-02-01-02-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-02-04-02-02-01-09.wav,RAVDESS
9,male,4,sad,Data\Dataset\RAVDESS\Actor_09\03-02-04-02-02-02-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-02-05-01-01-01-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-02-05-01-01-02-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-02-05-01-02-01-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-02-05-01-02-02-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-02-05-02-01-01-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-02-05-02-01-02-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-02-05-02-02-01-09.wav,RAVDESS
9,male,5,angry,Data\Dataset\RAVDESS\Actor_09\03-02-05-02-02-02-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-02-06-01-01-01-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-02-06-01-01-02-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-02-06-01-02-01-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-02-06-01-02-02-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-02-06-02-01-01-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-02-06-02-01-02-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-02-06-02-02-01-09.wav,RAVDESS
9,male,6,fearful,Data\Dataset\RAVDESS\Actor_09\03-02-06-02-02-02-09.wav,RAVDESS
10,female,1,neutral,Data\Dataset\RAVDESS\Actor_10\03-01-01-01-01-01-10.wav,RAVDESS
10,female,1,neutral,Data\Dataset\RAVDESS\Actor_10\03-01-01-01-01-02-10.wav,RAVDESS
10,female,1,neutral,Data\Dataset\RAVDESS\Actor_10\03-01-01-01-02-01-10.wav,RAVDESS
10,female,1,neutral,Data\Dataset\RAVDESS\Actor_10\03-01-01-01-02-02-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-01-02-01-01-01-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-01-02-01-01-02-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-01-02-01-02-01-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-01-02-01-02-02-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-01-02-02-01-01-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-01-02-02-01-02-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-01-02-02-02-01-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-01-02-02-02-02-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-01-03-01-01-01-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-01-03-01-01-02-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-01-03-01-02-01-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-01-03-01-02-02-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-01-03-02-01-01-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-01-03-02-01-02-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-01-03-02-02-01-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-01-03-02-02-02-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-01-04-01-01-01-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-01-04-01-01-02-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-01-04-01-02-01-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-01-04-01-02-02-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-01-04-02-01-01-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-01-04-02-01-02-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-01-04-02-02-01-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-01-04-02-02-02-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-01-05-01-01-01-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-01-05-01-01-02-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-01-05-01-02-01-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-01-05-01-02-02-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-01-05-02-01-01-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-01-05-02-01-02-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-01-05-02-02-01-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-01-05-02-02-02-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-01-06-01-01-01-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-01-06-01-01-02-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-01-06-01-02-01-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-01-06-01-02-02-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-01-06-02-01-01-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-01-06-02-01-02-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-01-06-02-02-01-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-01-06-02-02-02-10.wav,RAVDESS
10,female,7,disgust,Data\Dataset\RAVDESS\Actor_10\03-01-07-01-01-01-10.wav,RAVDESS
10,female,7,disgust,Data\Dataset\RAVDESS\Actor_10\03-01-07-01-01-02-10.wav,RAVDESS
10,female,7,disgust,Data\Dataset\RAVDESS\Actor_10\03-01-07-01-02-01-10.wav,RAVDESS
10,female,7,disgust,Data\Dataset\RAVDESS\Actor_10\03-01-07-01-02-02-10.wav,RAVDESS
10,female,7,disgust,Data\Dataset\RAVDESS\Actor_10\03-01-07-02-01-01-10.wav,RAVDESS
10,female,7,disgust,Data\Dataset\RAVDESS\Actor_10\03-01-07-02-01-02-10.wav,RAVDESS
10,female,7,disgust,Data\Dataset\RAVDESS\Actor_10\03-01-07-02-02-01-10.wav,RAVDESS
10,female,7,disgust,Data\Dataset\RAVDESS\Actor_10\03-01-07-02-02-02-10.wav,RAVDESS
10,female,8,surprised,Data\Dataset\RAVDESS\Actor_10\03-01-08-01-01-01-10.wav,RAVDESS
10,female,8,surprised,Data\Dataset\RAVDESS\Actor_10\03-01-08-01-01-02-10.wav,RAVDESS
10,female,8,surprised,Data\Dataset\RAVDESS\Actor_10\03-01-08-01-02-01-10.wav,RAVDESS
10,female,8,surprised,Data\Dataset\RAVDESS\Actor_10\03-01-08-01-02-02-10.wav,RAVDESS
10,female,8,surprised,Data\Dataset\RAVDESS\Actor_10\03-01-08-02-01-01-10.wav,RAVDESS
10,female,8,surprised,Data\Dataset\RAVDESS\Actor_10\03-01-08-02-01-02-10.wav,RAVDESS
10,female,8,surprised,Data\Dataset\RAVDESS\Actor_10\03-01-08-02-02-01-10.wav,RAVDESS
10,female,8,surprised,Data\Dataset\RAVDESS\Actor_10\03-01-08-02-02-02-10.wav,RAVDESS
10,female,1,neutral,Data\Dataset\RAVDESS\Actor_10\03-02-01-01-01-01-10.wav,RAVDESS
10,female,1,neutral,Data\Dataset\RAVDESS\Actor_10\03-02-01-01-01-02-10.wav,RAVDESS
10,female,1,neutral,Data\Dataset\RAVDESS\Actor_10\03-02-01-01-02-01-10.wav,RAVDESS
10,female,1,neutral,Data\Dataset\RAVDESS\Actor_10\03-02-01-01-02-02-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-02-02-01-01-01-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-02-02-01-01-02-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-02-02-01-02-01-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-02-02-01-02-02-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-02-02-02-01-01-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-02-02-02-01-02-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-02-02-02-02-01-10.wav,RAVDESS
10,female,2,calm,Data\Dataset\RAVDESS\Actor_10\03-02-02-02-02-02-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-02-03-01-01-01-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-02-03-01-01-02-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-02-03-01-02-01-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-02-03-01-02-02-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-02-03-02-01-01-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-02-03-02-01-02-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-02-03-02-02-01-10.wav,RAVDESS
10,female,3,happy,Data\Dataset\RAVDESS\Actor_10\03-02-03-02-02-02-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-02-04-01-01-01-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-02-04-01-01-02-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-02-04-01-02-01-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-02-04-01-02-02-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-02-04-02-01-01-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-02-04-02-01-02-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-02-04-02-02-01-10.wav,RAVDESS
10,female,4,sad,Data\Dataset\RAVDESS\Actor_10\03-02-04-02-02-02-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-02-05-01-01-01-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-02-05-01-01-02-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-02-05-01-02-01-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-02-05-01-02-02-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-02-05-02-01-01-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-02-05-02-01-02-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-02-05-02-02-01-10.wav,RAVDESS
10,female,5,angry,Data\Dataset\RAVDESS\Actor_10\03-02-05-02-02-02-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-02-06-01-01-01-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-02-06-01-01-02-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-02-06-01-02-01-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-02-06-01-02-02-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-02-06-02-01-01-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-02-06-02-01-02-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-02-06-02-02-01-10.wav,RAVDESS
10,female,6,fearful,Data\Dataset\RAVDESS\Actor_10\03-02-06-02-02-02-10.wav,RAVDESS
11,male,1,neutral,Data\Dataset\RAVDESS\Actor_11\03-01-01-01-01-01-11.wav,RAVDESS
11,male,1,neutral,Data\Dataset\RAVDESS\Actor_11\03-01-01-01-01-02-11.wav,RAVDESS
11,male,1,neutral,Data\Dataset\RAVDESS\Actor_11\03-01-01-01-02-01-11.wav,RAVDESS
11,male,1,neutral,Data\Dataset\RAVDESS\Actor_11\03-01-01-01-02-02-11.wav,RAVDESS
11,male,2,calm,Data\Dataset\RAVDESS\Actor_11\03-01-02-01-01-01-11.wav,RAVDESS
11,male,2,calm,Data\Dataset\RAVDESS\Actor_11\03-01-02-01-01-02-11.wav,RAVDESS
11,male,2,calm,Data\Dataset\RAVDESS\Actor_11\03-01-02-01-02-01-11.wav,RAVDESS
11,male,2,calm,Data\Dataset\RAVDESS\Actor_11\03-01-02-01-02-02-11.wav,RAVDESS
11,male,2,calm,Data\Dataset\RAVDESS\Actor_11\03-01-02-02-01-01-11.wav,RAVDESS
11,male,2,calm,Data\Dataset\RAVDESS\Actor_11\03-01-02-02-01-02-11.wav,RAVDESS
11,male,2,calm,Data\Dataset\RAVDESS\Actor_11\03-01-02-02-02-01-11.wav,RAVDESS
11,male,2,calm,Data\Dataset\RAVDESS\Actor_11\03-01-02-02-02-02-11.wav,RAVDESS
11,male,3,happy,Data\Dataset\RAVDESS\Actor_11\03-01-03-01-01-01-11.wav,RAVDESS
11,male,3,happy,Data\Dataset\RAVDESS\Actor_11\03-01-03-01-01-02-11.wav,RAVDESS
11,male,3,happy,Data\Dataset\RAVDESS\Actor_11\03-01-03-01-02-01-11.wav,RAVDESS
11,male,3,happy,Data\Dataset\RAVDESS\Actor_11\03-01-03-01-02-02-11.wav,RAVDESS
11,male,3,happy,Data\Dataset\RAVDESS\Actor_11\03-01-03-02-01-01-11.wav,RAVDESS
11,male,3,happy,Data\Dataset\RAVDESS\Actor_11\03-01-03-02-01-02-11.wav,RAVDESS
11,male,3,happy,Data\Dataset\RAVDESS\Actor_11\03-01-03-02-02-01-11.wav,RAVDESS
11,male,3,happy,Data\Dataset\RAVDESS\Actor_11\03-01-03-02-02-02-11.wav,RAVDESS
11,male,4,sad,Data\Dataset\RAVDESS\Actor_11\03-01-04-01-01-01-11.wav,RAVDESS
11,male,4,sad,Data\Dataset\RAVDESS\Actor_11\03-01-04-01-01-02-11.wav,RAVDESS
11,male,4,sad,Data\Dataset\RAVDESS\Actor_11\03-01-04-01-02-01-11.wav,RAVDESS
11,male,4,sad,Data\Dataset\RAVDESS\Actor_11\03-01-04-01-02-02-11.wav,RAVDESS
11,male,4,sad,Data\Dataset\RAVDESS\Actor_11\03-01-04-02-01-01-11.wav,RAVDESS
11,male,4,sad,Data\Dataset\RAVDESS\Actor_11\03-01-04-02-01-02-11.wav,RAVDESS
11,male,4,sad,Data\Dataset\RAVDESS\Actor_11\03-01-04-02-02-01-11.wav,RAVDESS
11,male,4,sad,Data\Dataset\RAVDESS\Actor_11\03-01-04-02-02-02-11.wav,RAVDESS
11,male,5,angry,Data\Dataset\RAVDESS\Actor_11\03-01-05-01-01-01-11.wav,RAVDESS
11,male,5,angry,Data\Dataset\RAVDESS\Actor_11\03-01-05-01-01-02-11.wav,RAVDESS
11,male,5,angry,Data\Dataset\RAVDESS\Actor_11\03-01-05-01-02-01-11.wav,RAVDESS
11,male,5,angry,Data\Dataset\RAVDESS\Actor_11\03-01-05-01-02-02-11.wav,RAVDESS
11,male,5,angry,Data\Dataset\RAVDESS\Actor_11\03-01-05-02-01-01-11.wav,RAVDESS
11,male,5,angry,Data\Dataset\RAVDESS\Actor_11\03-01-05-02-01-02-11.wav,RAVDESS
11,male,5,angry,Data\Dataset\RAVDESS\Actor_11\03-01-05-02-02-01-11.wav,RAVDESS
11,male,5,angry,Data\Dataset\RAVDESS\Actor_11\03-01-05-02-02-02-11.wav,RAVDESS
11,male,6,fearful,Data\Dataset\RAVDESS\Actor_11\03-01-06-01-01-01-11.wav,RAVDESS
11,male,6,fearful,Data\Dataset\RAVDESS\Actor_11\03-01-06-01-01-02-11.wav,RAVDESS
11,male,6,fearful,Data\Dataset\RAVDESS\Actor_11\03-01-06-01-02-01-11.wav,RAVDESS
11,male,6,fearful,Data\Dataset\RAVDESS\Actor_11\03-01-06-01-02-02-11.wav,RAVDESS
11,male,6,fearful,Data\Dataset\RAVDESS\Actor_11\03-01-06-02-01-01-11.wav,RAVDESS
11,male,6,fearful,Data\Dataset\RAVDESS\Actor_11\03-01-06-02-01-02-11.wav,RAVDESS
11,male,6,fearful,Data\Dataset\RAVDESS\Actor_11\03-01-06-02-02-01-11.wav,RAVDESS
11,male,6,fearful,Data\Dataset\RAVDESS\Actor_11\03-01-06-02-02-02-11.wav,RAVDESS
11,male,7,disgust,Data\Dataset\RAVDESS\Actor_11\03-01-07-01-01-01-11.wav,RAVDESS
11,male,7,disgust,Data\Dataset\RAVDESS\Actor_11\03-01-07-01-01-02-11.wav,RAVDESS
11,male,7,disgust,Data\Dataset\RAVDESS\Actor_11\03-01-07-01-02-01-11.wav,RAVDESS
11,male,7,disgust,Data\Dataset\RAVDESS\Actor_11\03-01-07-01-02-02-11.wav,RAVDESS
11,male,7,disgust,Data\Dataset\RAVDESS\Actor_11\03-01-07-02-01-01-11.wav,RAVDESS
11,male,7,disgust,Data\Dataset\RAVDESS\Actor_11\03-01-07-02-01-02-11.wav,RAVDESS
11,male,7,disgust,Data\Dataset\RAVDESS\Actor_11\03-01-07-02-02-01-11.wav,RAVDESS
11,male,7,disgust,Data\Dataset\RAVDESS\Actor_11\03-01-07-02-02-02-11.wav,RAVDESS
11,male,8,surprised,Data\Dataset\RAVDESS\Actor_11\03-01-08-01-01-01-11.wav,RAVDESS
11,male,8,surprised,Data\Dataset\RAVDESS\Actor_11\03-01-08-01-01-02-11.wav,RAVDESS
11,male,8,surprised,Data\Dataset\RAVDESS\Actor_11\03-01-08-01-02-01-11.wav,RAVDESS
11,male,8,surprised,Data\Dataset\RAVDESS\Actor_11\03-01-08-01-02-02-11.wav,RAVDESS
11,male,8,surprised,Data\Dataset\RAVDESS\Actor_11\03-01-08-02-01-01-11.wav,RAVDESS
